id,time,xloc_kf,yloc_kf,lane_kf,speed_kf_x,speed_kf_y,acceleration_kf_x,acceleration_kf_y,length_smoothed,width_smoothed,type_most_common,speed_magnitude,accel_magnitude,agent_type_label
1655,3772.8,68.83960569,326.7990872,29,-0.001866138,0,-0.037322768,0,6.2,2.2,3,0.001866138,-0.037322768,Passenger Cars (Non-automated)
1655,3772.9,68.83960569,326.7990872,29,0,0,0.018661384,0,6.2,2.2,3,0,-0.018661384,Passenger Cars (Non-automated)
1655,3773,68.83960569,326.7990872,29,0,0,0,0,6.2,2.2,3,0,0,Passenger Cars (Non-automated)
1655,3773.1,68.83960569,326.7990872,29,0,0,0,0,6.2,2.2,3,0,0,Passenger Cars (Non-automated)
1655,3773.2,68.83960569,326.7990872,29,0,0,0,0,6.2,2.2,3,0,0,Passenger Cars (Non-automated)
1655,3773.3,68.8397923,326.7990872,29,0.001866138,0,0.018661384,0,6.2,2.2,3,0.001866138,-0.018661384,Passenger Cars (Non-automated)
1655,3773.4,68.8397923,326.7990872,29,0,0,-0.018661384,0,6.2,2.2,3,0,-0.018661384,Passenger Cars (Non-automated)
1655,3773.5,68.8397923,326.7990872,29,0,0,0,0,6.2,2.2,3,0,0,Passenger Cars (Non-automated)
1655,3773.6,68.8397923,326.7989006,29,0,-0.001866138,0,-0.018661384,6.2,2.2,3,0.001866138,-0.018661384,Passenger Cars (Non-automated)
1655,3773.7,68.8397923,326.7989006,29,0,0,0,0.018661384,6.2,2.2,3,0,-0.018661384,Passenger Cars (Non-automated)
1655,3773.8,68.83997892,326.7989006,29,0.001866138,0,0.018661384,0,6.2,2.2,3,0.001866138,-0.018661384,Passenger Cars (Non-automated)
1655,3773.9,68.83997892,326.7989006,29,0,0,-0.018661384,0,6.2,2.2,3,0,-0.018661384,Passenger Cars (Non-automated)
1655,3774,68.84016553,326.798714,29,0.001866138,-0.001866138,0.018661384,-0.018661384,6.2,2.2,3,0.002639118,-0.026391182,Passenger Cars (Non-automated)
1655,3774.1,68.84165844,326.7975943,29,0.014929107,-0.01119683,0.130629687,-0.093306919,6.2,2.2,3,0.018661384,-0.160531294,Passenger Cars (Non-automated)
1655,3774.2,68.84389781,326.7959148,29,0.022393661,-0.016795245,0.074645535,-0.055984152,6.2,2.2,3,0.027992076,-0.093306919,Passenger Cars (Non-automated)
1655,3774.3,68.84632379,326.7942352,29,0.024259799,-0.016795245,0.018661384,5.30E-14,6.2,2.2,3,0.029506238,-0.018661384,Passenger Cars (Non-automated)
1655,3774.4,68.84856315,326.7923691,29,0.022393661,-0.018661384,-0.018661384,-0.018661384,6.2,2.2,3,0.029150014,-0.026391182,Passenger Cars (Non-automated)
1655,3774.5,68.85080252,326.7906896,29,0.022393661,-0.016795245,0,0.018661384,6.2,2.2,3,0.027992076,-0.018661384,Passenger Cars (Non-automated)
1655,3774.6,68.85285527,326.7891967,29,0.020527522,-0.014929107,-0.018661384,0.018661384,6.2,2.2,3,0.025382226,-0.026391182,Passenger Cars (Non-automated)
1655,3774.7,68.85434818,326.788077,29,0.014929107,-0.01119683,-0.055984152,0.037322768,6.2,2.2,3,0.018661384,-0.067284577,Passenger Cars (Non-automated)
1655,3774.8,68.85565448,326.7869573,29,0.013062969,-0.01119683,-0.018661384,5.09E-13,6.2,2.2,3,0.017204946,-0.018661384,Passenger Cars (Non-automated)
1655,3774.9,68.85677416,326.7862108,29,0.01119683,-0.007464554,-0.018661384,0.037322768,6.2,2.2,3,0.013456915,-0.041728123,Passenger Cars (Non-automated)
1655,3775,68.85752062,326.785651,29,0.007464554,-0.005598415,-0.037322768,0.018661384,6.2,2.2,3,0.009330692,-0.041728123,Passenger Cars (Non-automated)
1655,3775.1,68.85770723,326.7854644,29,0.001866138,-0.001866138,-0.055984152,0.037322768,6.2,2.2,3,0.002639118,-0.067284577,Passenger Cars (Non-automated)
1655,3775.2,68.85714739,326.7858376,29,-0.005598415,0.003732277,-0.074645535,0.055984152,6.2,2.2,3,0.006728458,-0.093306919,Passenger Cars (Non-automated)
1655,3775.3,68.85565448,326.7869573,29,-0.014929107,0.01119683,-0.093306919,0.074645535,6.2,2.2,3,0.018661384,-0.119491159,Passenger Cars (Non-automated)
1655,3775.4,68.85416157,326.788077,29,-0.014929107,0.01119683,-6.79E-13,1.22E-12,6.2,2.2,3,0.018661384,-1.39622E-12,Passenger Cars (Non-automated)
1655,3775.5,68.85266866,326.7890101,29,-0.014929107,0.009330692,0,-0.018661384,6.2,2.2,3,0.017605114,-0.018661384,Passenger Cars (Non-automated)
1655,3775.6,68.85117575,326.7903164,29,-0.014929107,0.013062969,1.42E-12,0.037322768,6.2,2.2,3,0.019837323,-0.037322768,Passenger Cars (Non-automated)
1655,3775.7,68.84968284,326.791436,29,-0.014929107,0.01119683,-1.42E-12,-0.018661384,6.2,2.2,3,0.018661384,-0.018661384,Passenger Cars (Non-automated)
1655,3775.8,68.84818992,326.7923691,29,-0.014929107,0.009330692,6.79E-13,-0.018661384,6.2,2.2,3,0.017605114,-0.018661384,Passenger Cars (Non-automated)
1655,3775.9,68.84688363,326.7934888,29,-0.013062969,0.01119683,0.018661384,0.018661384,6.2,2.2,3,0.017204946,-0.026391182,Passenger Cars (Non-automated)
1655,3776,68.84576394,326.7942352,29,-0.01119683,0.007464554,0.018661384,-0.037322768,6.2,2.2,3,0.013456915,-0.041728123,Passenger Cars (Non-automated)
1655,3776.1,68.84464426,326.7951683,29,-0.01119683,0.009330692,0,0.018661384,6.2,2.2,3,0.014575007,-0.018661384,Passenger Cars (Non-automated)
1655,3776.2,68.84427103,326.7955415,29,-0.003732277,0.003732277,0.074645535,-0.055984152,6.2,2.2,3,0.005278237,-0.093306919,Passenger Cars (Non-automated)
1655,3776.3,68.84427103,326.7955415,29,0,0,0.037322768,-0.037322768,6.2,2.2,3,0,-0.052782365,Passenger Cars (Non-automated)
1655,3776.4,68.84464426,326.7951683,29,0.003732277,-0.003732277,0.037322768,-0.037322768,6.2,2.2,3,0.005278237,-0.052782365,Passenger Cars (Non-automated)
1655,3776.5,68.8452041,326.7947951,29,0.005598415,-0.003732277,0.018661384,-7.11E-13,6.2,2.2,3,0.006728458,-0.018661384,Passenger Cars (Non-automated)
1655,3776.6,68.84576394,326.7944219,29,0.005598415,-0.003732277,1.42E-12,0,6.2,2.2,3,0.006728458,-1.42E-12,Passenger Cars (Non-automated)
1655,3776.7,68.84613717,326.7940486,29,0.003732277,-0.003732277,-0.018661384,0,6.2,2.2,3,0.005278237,-0.018661384,Passenger Cars (Non-automated)
1655,3776.8,68.8465104,326.793862,29,0.003732277,-0.001866138,-1.70E-13,0.018661384,6.2,2.2,3,0.004172812,-0.018661384,Passenger Cars (Non-automated)
1655,3776.9,68.84669701,326.7936754,29,0.001866138,-0.001866138,-0.018661384,-8.50E-14,6.2,2.2,3,0.002639118,-0.018661384,Passenger Cars (Non-automated)
1655,3777,68.8465104,326.793862,29,-0.001866138,0.001866138,-0.037322768,0.037322768,6.2,2.2,3,0.002639118,-0.052782365,Passenger Cars (Non-automated)
1655,3777.1,68.84632379,326.7940486,29,-0.001866138,0.001866138,0,0,6.2,2.2,3,0.002639118,0,Passenger Cars (Non-automated)
1655,3777.2,68.84595056,326.7942352,29,-0.003732277,0.001866138,-0.018661384,0,6.2,2.2,3,0.004172812,-0.018661384,Passenger Cars (Non-automated)
1655,3777.3,68.84539072,326.7946085,29,-0.005598415,0.003732277,-0.018661384,0.018661384,6.2,2.2,3,0.006728458,-0.026391182,Passenger Cars (Non-automated)
1655,3777.4,68.84501749,326.7949817,29,-0.003732277,0.003732277,0.018661384,1.70E-13,6.2,2.2,3,0.005278237,-0.018661384,Passenger Cars (Non-automated)
1655,3777.5,68.84408442,326.7955415,29,-0.009330692,0.005598415,-0.055984152,0.018661384,6.2,2.2,3,0.010881363,-0.059012478,Passenger Cars (Non-automated)
1655,3777.6,68.84221828,326.7968478,29,-0.018661384,0.013062969,-0.093306919,0.074645535,6.2,2.2,3,0.022779122,-0.119491159,Passenger Cars (Non-automated)
1655,3777.7,68.83960569,326.7989006,29,-0.026125937,0.020527522,-0.074645535,0.074645535,6.2,2.2,3,0.033225649,-0.105564728,Passenger Cars (Non-automated)
1655,3777.8,68.83680648,326.8009533,29,-0.027992076,0.020527522,-0.018661384,-2.23E-13,6.2,2.2,3,0.034712181,-0.018661384,Passenger Cars (Non-automated)
1655,3777.9,68.83419389,326.8030061,29,-0.026125937,0.020527522,0.018661384,2.23E-13,6.2,2.2,3,0.033225649,-0.018661384,Passenger Cars (Non-automated)
1655,3778,68.83176791,326.8046856,29,-0.024259799,0.016795245,0.018661384,-0.037322768,6.2,2.2,3,0.029506238,-0.041728123,Passenger Cars (Non-automated)
1655,3778.1,68.82952854,326.8063651,29,-0.022393661,0.016795245,0.018661384,7.11E-13,6.2,2.2,3,0.027992076,-0.018661384,Passenger Cars (Non-automated)
1655,3778.2,68.82803563,326.8076714,29,-0.014929107,0.013062969,0.074645535,-0.037322768,6.2,2.2,3,0.019837323,-0.083456245,Passenger Cars (Non-automated)
1655,3778.3,68.82672933,326.8086045,29,-0.013062969,0.009330692,0.018661384,-0.037322768,6.2,2.2,3,0.01605313,-0.041728123,Passenger Cars (Non-automated)
1655,3778.4,68.82579626,326.809351,29,-0.009330692,0.007464554,0.037322768,-0.018661384,6.2,2.2,3,0.011949116,-0.041728123,Passenger Cars (Non-automated)
1655,3778.5,68.82504981,326.8099108,29,-0.007464554,0.005598415,0.018661384,-0.018661384,6.2,2.2,3,0.009330692,-0.026391182,Passenger Cars (Non-automated)
1655,3778.6,68.8248632,326.8100974,29,-0.001866138,0.001866138,0.055984152,-0.037322768,6.2,2.2,3,0.002639118,-0.067284577,Passenger Cars (Non-automated)
1655,3778.7,68.82542304,326.8097242,29,0.005598415,-0.003732277,0.074645535,-0.055984152,6.2,2.2,3,0.006728458,-0.093306919,Passenger Cars (Non-automated)
1655,3778.8,68.82691595,326.8086045,29,0.014929107,-0.01119683,0.093306919,-0.074645535,6.2,2.2,3,0.018661384,-0.119491159,Passenger Cars (Non-automated)
1655,3778.9,68.82878209,326.8071116,29,0.018661384,-0.014929107,0.037322768,-0.037322768,6.2,2.2,3,0.023898232,-0.052782365,Passenger Cars (Non-automated)
1655,3779,68.83102145,326.8056187,29,0.022393661,-0.014929107,0.037322768,-7.11E-13,6.2,2.2,3,0.026913831,-0.037322768,Passenger Cars (Non-automated)
1655,3779.1,68.8330742,326.8041258,29,0.020527522,-0.014929107,-0.018661384,7.11E-13,6.2,2.2,3,0.025382226,-0.018661384,Passenger Cars (Non-automated)
1655,3779.2,68.83494034,326.8026329,29,0.018661384,-0.014929107,-0.018661384,-7.11E-13,6.2,2.2,3,0.023898232,-0.018661384,Passenger Cars (Non-automated)
1655,3779.3,68.83661987,326.8013266,29,0.016795245,-0.013062969,-0.018661384,0.018661384,6.2,2.2,3,0.021277251,-0.026391182,Passenger Cars (Non-automated)
1655,3779.4,68.83811278,326.8002069,29,0.014929107,-0.01119683,-0.018661384,0.018661384,6.2,2.2,3,0.018661384,-0.026391182,Passenger Cars (Non-automated)
1655,3779.5,68.83941907,326.7992738,29,0.013062969,-0.009330692,-0.018661384,0.018661384,6.2,2.2,3,0.01605313,-0.026391182,Passenger Cars (Non-automated)
1655,3779.6,68.84053876,326.7985274,29,0.01119683,-0.007464554,-0.018661384,0.018661384,6.2,2.2,3,0.013456915,-0.026391182,Passenger Cars (Non-automated)
1655,3779.7,68.84091199,326.7981541,29,0.003732277,-0.003732277,-0.074645535,0.037322768,6.2,2.2,3,0.005278237,-0.083456245,Passenger Cars (Non-automated)
1655,3779.8,68.84091199,326.7981541,29,0,0,-0.037322768,0.037322768,6.2,2.2,3,0,-0.052782365,Passenger Cars (Non-automated)
1655,3779.9,68.84035214,326.7985274,29,-0.005598415,0.003732277,-0.055984152,0.037322768,6.2,2.2,3,0.006728458,-0.067284577,Passenger Cars (Non-automated)
1655,3780,68.8397923,326.7989006,29,-0.005598415,0.003732277,-1.42E-12,-7.11E-13,6.2,2.2,3,0.006728458,-1.58806E-12,Passenger Cars (Non-automated)
1655,3780.1,68.83904585,326.7994604,29,-0.007464554,0.005598415,-0.018661384,0.018661384,6.2,2.2,3,0.009330692,-0.026391182,Passenger Cars (Non-automated)
1655,3780.2,68.83848601,326.7998337,29,-0.005598415,0.003732277,0.018661384,-0.018661384,6.2,2.2,3,0.006728458,-0.026391182,Passenger Cars (Non-automated)
1655,3780.3,68.83811278,326.8002069,29,-0.003732277,0.003732277,0.018661384,-1.70E-13,6.2,2.2,3,0.005278237,-0.018661384,Passenger Cars (Non-automated)
1655,3780.4,68.83773955,326.8003935,29,-0.003732277,0.001866138,-1.70E-13,-0.018661384,6.2,2.2,3,0.004172812,-0.018661384,Passenger Cars (Non-automated)
1655,3780.5,68.83717971,326.8009533,29,-0.005598415,0.005598415,-0.018661384,0.037322768,6.2,2.2,3,0.007917354,-0.041728123,Passenger Cars (Non-automated)
1655,3780.6,68.83643325,326.8013266,29,-0.007464554,0.003732277,-0.018661384,-0.018661384,6.2,2.2,3,0.008345625,-0.026391182,Passenger Cars (Non-automated)
1655,3780.7,68.83587341,326.8018864,29,-0.005598415,0.005598415,0.018661384,0.018661384,6.2,2.2,3,0.007917354,-0.026391182,Passenger Cars (Non-automated)
1655,3780.8,68.83587341,326.8018864,29,0,0,0.055984152,-0.055984152,6.2,2.2,3,0,-0.079173547,Passenger Cars (Non-automated)
1655,3780.9,68.83606003,326.8016998,29,0.001866138,-0.001866138,0.018661384,-0.018661384,6.2,2.2,3,0.002639118,-0.026391182,Passenger Cars (Non-automated)
1655,3781,68.83643325,326.8015132,29,0.003732277,-0.001866138,0.018661384,0,6.2,2.2,3,0.004172812,-0.018661384,Passenger Cars (Non-automated)
1655,3781.1,68.83699309,326.80114,29,0.005598415,-0.003732277,0.018661384,-0.018661384,6.2,2.2,3,0.006728458,-0.026391182,Passenger Cars (Non-automated)
1655,3781.2,68.83755294,326.8007667,29,0.005598415,-0.003732277,0,-7.11E-13,6.2,2.2,3,0.006728458,-7.11E-13,Passenger Cars (Non-automated)
1655,3781.3,68.83829939,326.8002069,29,0.007464554,-0.005598415,0.018661384,-0.018661384,6.2,2.2,3,0.009330692,-0.026391182,Passenger Cars (Non-automated)
1655,3781.4,68.83885923,326.799647,29,0.005598415,-0.005598415,-0.018661384,-9.65E-13,6.2,2.2,3,0.007917354,-0.018661384,Passenger Cars (Non-automated)
1655,3781.5,68.83960569,326.7992738,29,0.007464554,-0.003732277,0.018661384,0.018661384,6.2,2.2,3,0.008345625,-0.026391182,Passenger Cars (Non-automated)
1655,3781.6,68.83997892,326.7989006,29,0.003732277,-0.003732277,-0.037322768,0,6.2,2.2,3,0.005278237,-0.037322768,Passenger Cars (Non-automated)
1655,3781.7,68.84016553,326.798714,29,0.001866138,-0.001866138,-0.018661384,0.018661384,6.2,2.2,3,0.002639118,-0.026391182,Passenger Cars (Non-automated)
1655,3781.8,68.83997892,326.7989006,29,-0.001866138,0.001866138,-0.037322768,0.037322768,6.2,2.2,3,0.002639118,-0.052782365,Passenger Cars (Non-automated)
1655,3781.9,68.83960569,326.7990872,29,-0.003732277,0.001866138,-0.018661384,7.95E-13,6.2,2.2,3,0.004172812,-0.018661384,Passenger Cars (Non-automated)
1655,3782,68.83904585,326.799647,29,-0.005598415,0.005598415,-0.018661384,0.037322768,6.2,2.2,3,0.007917354,-0.041728123,Passenger Cars (Non-automated)
1655,3782.1,68.83829939,326.8000203,29,-0.007464554,0.003732277,-0.018661384,-0.018661384,6.2,2.2,3,0.008345625,-0.026391182,Passenger Cars (Non-automated)
1655,3782.2,68.83755294,326.8007667,29,-0.007464554,0.007464554,0,0.037322768,6.2,2.2,3,0.010556474,-0.037322768,Passenger Cars (Non-automated)
1655,3782.3,68.83661987,326.8013266,29,-0.009330692,0.005598415,-0.018661384,-0.018661384,6.2,2.2,3,0.010881363,-0.026391182,Passenger Cars (Non-automated)
1655,3782.4,68.83531357,326.8022596,29,-0.013062969,0.009330692,-0.037322768,0.037322768,6.2,2.2,3,0.01605313,-0.052782365,Passenger Cars (Non-automated)
1655,3782.5,68.83400727,326.8031927,29,-0.013062969,0.009330692,-1.42E-12,-7.11E-13,6.2,2.2,3,0.01605313,-1.58806E-12,Passenger Cars (Non-automated)
1655,3782.6,68.8330742,326.8039392,29,-0.009330692,0.007464554,0.037322768,-0.018661384,6.2,2.2,3,0.011949116,-0.041728123,Passenger Cars (Non-automated)
1655,3782.7,68.83214113,326.804499,29,-0.009330692,0.005598415,0,-0.018661384,6.2,2.2,3,0.010881363,-0.018661384,Passenger Cars (Non-automated)
1655,3782.8,68.83158129,326.8050588,29,-0.005598415,0.005598415,0.037322768,-9.65E-13,6.2,2.2,3,0.007917354,-0.037322768,Passenger Cars (Non-automated)
1655,3782.9,68.83083484,326.8056187,29,-0.007464554,0.005598415,-0.018661384,9.65E-13,6.2,2.2,3,0.009330692,-0.018661384,Passenger Cars (Non-automated)
1655,3783,68.82971515,326.8063651,29,-0.01119683,0.007464554,-0.037322768,0.018661384,6.2,2.2,3,0.013456915,-0.041728123,Passenger Cars (Non-automated)
1655,3783.1,68.82822224,326.8074848,29,-0.014929107,0.01119683,-0.037322768,0.037322768,6.2,2.2,3,0.018661384,-0.052782365,Passenger Cars (Non-automated)
1655,3783.2,68.82691595,326.8086045,29,-0.013062969,0.01119683,0.018661384,-7.11E-13,6.2,2.2,3,0.017204946,-0.018661384,Passenger Cars (Non-automated)
1655,3783.3,68.82560965,326.8095376,29,-0.013062969,0.009330692,2.02E-12,-0.018661384,6.2,2.2,3,0.01605313,-0.018661384,Passenger Cars (Non-automated)
1655,3783.4,68.82467658,326.8100974,29,-0.009330692,0.005598415,0.037322768,-0.037322768,6.2,2.2,3,0.010881363,-0.052782365,Passenger Cars (Non-automated)
1655,3783.5,68.8235569,326.8108439,29,-0.01119683,0.007464554,-0.018661384,0.018661384,6.2,2.2,3,0.013456915,-0.026391182,Passenger Cars (Non-automated)
1655,3783.6,68.82262383,326.8115903,29,-0.009330692,0.007464554,0.018661384,0,6.2,2.2,3,0.011949116,-0.018661384,Passenger Cars (Non-automated)
1655,3783.7,68.82206399,326.8121502,29,-0.005598415,0.005598415,0.037322768,-0.018661384,6.2,2.2,3,0.007917354,-0.041728123,Passenger Cars (Non-automated)
1655,3783.8,68.82169076,326.8123368,29,-0.003732277,0.001866138,0.018661384,-0.037322768,6.2,2.2,3,0.004172812,-0.041728123,Passenger Cars (Non-automated)
1655,3783.9,68.82150415,326.8125234,29,-0.001866138,0.001866138,0.018661384,8.50E-14,6.2,2.2,3,0.002639118,-0.018661384,Passenger Cars (Non-automated)
1655,3784,68.82206399,326.8121502,29,0.005598415,-0.003732277,0.074645535,-0.055984152,6.2,2.2,3,0.006728458,-0.093306919,Passenger Cars (Non-automated)
1655,3784.1,68.82281044,326.8114037,29,0.007464554,-0.007464554,0.018661384,-0.037322768,6.2,2.2,3,0.010556474,-0.041728123,Passenger Cars (Non-automated)
1655,3784.2,68.82374351,326.8108439,29,0.009330692,-0.005598415,0.018661384,0.018661384,6.2,2.2,3,0.010881363,-0.026391182,Passenger Cars (Non-automated)
1655,3784.3,68.82393013,326.8106573,29,0.001866138,-0.001866138,-0.074645535,0.037322768,6.2,2.2,3,0.002639118,-0.083456245,Passenger Cars (Non-automated)
1655,3784.4,68.82393013,326.8104706,29,0,-0.001866138,-0.018661384,-8.50E-14,6.2,2.2,3,0.001866138,-0.018661384,Passenger Cars (Non-automated)
1655,3784.5,68.82374351,326.8108439,29,-0.001866138,0.003732277,-0.018661384,0.055984152,6.2,2.2,3,0.004172812,-0.059012478,Passenger Cars (Non-automated)
1655,3784.6,68.82318367,326.8112171,29,-0.005598415,0.003732277,-0.037322768,0,6.2,2.2,3,0.006728458,-0.037322768,Passenger Cars (Non-automated)
1655,3784.7,68.82243722,326.8115903,29,-0.007464554,0.003732277,-0.018661384,0,6.2,2.2,3,0.008345625,-0.018661384,Passenger Cars (Non-automated)
1655,3784.8,68.82169076,326.8121502,29,-0.007464554,0.005598415,1.76E-12,0.018661384,6.2,2.2,3,0.009330692,-0.018661384,Passenger Cars (Non-automated)
1655,3784.9,68.8209443,326.81271,29,-0.007464554,0.005598415,-1.76E-12,9.65E-13,6.2,2.2,3,0.009330692,-2.00719E-12,Passenger Cars (Non-automated)
1655,3785,68.82019785,326.8132699,29,-0.007464554,0.005598415,0,0,6.2,2.2,3,0.009330692,0,Passenger Cars (Non-automated)
1655,3785.1,68.81963801,326.8136431,29,-0.005598415,0.003732277,0.018661384,-0.018661384,6.2,2.2,3,0.006728458,-0.026391182,Passenger Cars (Non-automated)
1655,3785.2,68.81945139,326.8138297,29,-0.001866138,0.001866138,0.037322768,-0.018661384,6.2,2.2,3,0.002639118,-0.041728123,Passenger Cars (Non-automated)
1655,3785.3,68.81963801,326.8138297,29,0.001866138,0,0.037322768,-0.018661384,6.2,2.2,3,0.001866138,-0.041728123,Passenger Cars (Non-automated)
1655,3785.4,68.81982462,326.8136431,29,0.001866138,-0.001866138,1.51E-12,-0.018661384,6.2,2.2,3,0.002639118,-0.018661384,Passenger Cars (Non-automated)
1655,3785.5,68.82038446,326.8132699,29,0.005598415,-0.003732277,0.037322768,-0.018661384,6.2,2.2,3,0.006728458,-0.041728123,Passenger Cars (Non-automated)
1655,3785.6,68.82057108,326.81271,29,0.001866138,-0.005598415,-0.037322768,-0.018661384,6.2,2.2,3,0.005901247,-0.041728123,Passenger Cars (Non-automated)
1655,3785.7,68.81945139,326.8123368,29,-0.01119683,-0.003732277,-0.130629687,0.018661384,6.2,2.2,3,0.011802495,-0.131955911,Passenger Cars (Non-automated)
1655,3785.8,68.81702541,326.8121502,29,-0.024259799,-0.001866138,-0.130629687,0.018661384,6.2,2.2,3,0.024331468,-0.131955911,Passenger Cars (Non-automated)
1655,3785.9,68.81403959,326.8117769,29,-0.029858214,-0.003732277,-0.055984152,-0.018661384,6.2,2.2,3,0.030090577,-0.059012478,Passenger Cars (Non-automated)
1655,3786,68.80993409,326.8117769,29,-0.041055044,0,-0.111968303,0.037322768,6.2,2.2,3,0.041055044,-0.118024955,Passenger Cars (Non-automated)
1655,3786.1,68.80452229,326.8125234,29,-0.054118013,0.007464554,-0.130629687,0.074645535,6.2,2.2,3,0.054630384,-0.150452886,Passenger Cars (Non-automated)
1655,3786.2,68.7979908,326.8132699,29,-0.065314844,0.007464554,-0.111968303,0,6.2,2.2,3,0.065740006,-0.111968303,Passenger Cars (Non-automated)
1655,3786.3,68.78903334,326.8140163,29,-0.089574643,0.007464554,-0.24259799,-1.05E-12,6.2,2.2,3,0.089885128,-0.24259799,Passenger Cars (Non-automated)
1655,3786.4,68.77764989,326.8145761,29,-0.113834442,0.005598415,-0.24259799,-0.018661384,6.2,2.2,3,0.113972025,-0.243314677,Passenger Cars (Non-automated)
1655,3786.5,68.76440031,326.815136,29,-0.132495825,0.005598415,-0.186613839,-7.11E-13,6.2,2.2,3,0.132614049,-0.186613839,Passenger Cars (Non-automated)
1655,3786.6,68.74984443,326.8158824,29,-0.145558794,0.007464554,-0.130629687,0.018661384,6.2,2.2,3,0.145750067,-0.131955911,Passenger Cars (Non-automated)
1655,3786.7,68.73398226,326.8171887,29,-0.158621763,0.013062969,-0.130629687,0.055984152,6.2,2.2,3,0.159158741,-0.142120865,Passenger Cars (Non-automated)
1655,3786.8,68.71718701,326.8190549,29,-0.167952455,0.018661384,-0.093306919,0.055984152,6.2,2.2,3,0.168986018,-0.108813632,Passenger Cars (Non-automated)
1655,3786.9,68.69983192,326.8212942,29,-0.17355087,0.022393661,-0.055984152,0.037322768,6.2,2.2,3,0.174989658,-0.067284577,Passenger Cars (Non-automated)
1655,3787,68.68247684,326.8237202,29,-0.17355087,0.024259799,1.42E-12,0.018661384,6.2,2.2,3,0.175238244,-0.018661384,Passenger Cars (Non-automated)
1655,3787.1,68.66549498,326.8261462,29,-0.169818593,0.024259799,0.037322768,7.11E-13,6.2,2.2,3,0.171542684,-0.037322768,Passenger Cars (Non-automated)
1655,3787.2,68.64813989,326.8289454,29,-0.17355087,0.027992076,-0.037322768,0.037322768,6.2,2.2,3,0.175793802,-0.052782365,Passenger Cars (Non-automated)
1655,3787.3,68.63115803,326.8321179,29,-0.169818593,0.031724353,0.037322768,0.037322768,6.2,2.2,3,0.172756444,-0.052782365,Passenger Cars (Non-automated)
1655,3787.4,68.61380294,326.8356635,29,-0.17355087,0.035456629,-0.037322768,0.037322768,6.2,2.2,3,0.177135759,-0.052782365,Passenger Cars (Non-automated)
1655,3787.5,68.59644786,326.8395824,29,-0.17355087,0.039188906,0,0.037322768,6.2,2.2,3,0.177920417,-0.037322768,Passenger Cars (Non-automated)
1655,3787.6,68.57909277,326.8436879,29,-0.17355087,0.041055044,0,0.018661384,6.2,2.2,3,0.178340744,-0.018661384,Passenger Cars (Non-automated)
1655,3787.7,68.56136445,326.8476068,29,-0.177283147,0.039188906,-0.037322768,-0.018661384,6.2,2.2,3,0.181562894,-0.041728123,Passenger Cars (Non-automated)
1655,3787.8,68.54288968,326.8513391,29,-0.1847477,0.037322768,-0.074645535,-0.018661384,6.2,2.2,3,0.188479977,-0.076942856,Passenger Cars (Non-automated)
1655,3787.9,68.52385507,326.8546981,29,-0.190346115,0.033590491,-0.055984152,-0.037322768,6.2,2.2,3,0.193287259,-0.067284577,Passenger Cars (Non-automated)
1655,3788,68.50463385,326.8578706,29,-0.192212254,0.031724353,-0.018661384,-0.018661384,6.2,2.2,3,0.194812693,-0.026391182,Passenger Cars (Non-automated)
1655,3788.1,68.48559924,326.8606698,29,-0.190346115,0.027992076,0.018661384,-0.037322768,6.2,2.2,3,0.192393347,-0.041728123,Passenger Cars (Non-automated)
1655,3788.2,68.46600478,326.863469,29,-0.195944531,0.027992076,-0.055984152,0,6.2,2.2,3,0.197933867,-0.055984152,Passenger Cars (Non-automated)
1655,3788.3,68.4460371,326.8664548,29,-0.199676807,0.029858214,-0.037322768,0.018661384,6.2,2.2,3,0.201896855,-0.041728123,Passenger Cars (Non-automated)
1655,3788.4,68.42569619,326.8696272,29,-0.203409084,0.031724353,-0.037322768,0.018661384,6.2,2.2,3,0.205868137,-0.041728123,Passenger Cars (Non-automated)
1655,3788.5,68.40460883,326.8726131,29,-0.210873638,0.029858214,-0.074645535,-0.018661384,6.2,2.2,3,0.212977004,-0.076942856,Passenger Cars (Non-automated)
1655,3788.6,68.38296163,326.8752256,29,-0.216472053,0.026125937,-0.055984152,-0.037322768,6.2,2.2,3,0.218042919,-0.067284577,Passenger Cars (Non-automated)
1655,3788.7,68.36019474,326.8776516,29,-0.227668883,0.024259799,-0.111968303,-0.018661384,6.2,2.2,3,0.228957765,-0.113512766,Passenger Cars (Non-automated)
1655,3788.8,68.33686801,326.8800776,29,-0.233267298,0.024259799,-0.055984152,-3.93E-13,6.2,2.2,3,0.234525415,-0.055984152,Passenger Cars (Non-automated)
1655,3788.9,68.31316805,326.8830634,29,-0.236999575,0.029858214,-0.037322768,0.055984152,6.2,2.2,3,0.238873003,-0.067284577,Passenger Cars (Non-automated)
1655,3789,68.28946809,326.8860492,29,-0.236999575,0.029858214,1.42E-12,1.42E-12,6.2,2.2,3,0.238873003,-2.00818E-12,Passenger Cars (Non-automated)
1655,3789.1,68.26595475,326.8886618,29,-0.235133437,0.026125937,0.018661384,-0.037322768,6.2,2.2,3,0.236580426,-0.041728123,Passenger Cars (Non-automated)
1655,3789.2,68.24356109,326.8912744,29,-0.223936606,0.026125937,0.111968303,0,6.2,2.2,3,0.225455468,-0.111968303,Passenger Cars (Non-automated)
